id,category_name,category_name_es,description;;
"176,Ironing Products,Productos de Planchado,""Envío de productos de planchado: planchas de vapor con suela cerámica y de acero inoxidable, centros de planchado con generador de vapor, vaporizadores verticales para ropa en percha, tablas de planchar acolchadas plegables, fundas de repuesto para tabla y almidón en spray.""";;
"177,Party Supplies,Suministros para Fiestas,""Envío de suministros para fiestas: vasos y platos desechables de cartón y plástico, cubiertos biodegradables, manteles de papel y tela, servilletas decoradas, invitaciones impresas, bolsas de sorpresa, piñatas, cohetes de papel, confeti y cotillón variado.""";;
"178,Pet Bird Supplies,Artículos para Aves de Compañía,""Envío de artículos para aves de compañía: jaulas de forja y acero inoxidable, comederos y bebederos para loro y canario, perlas y perchas de madera, juguetes de enriquecimiento, semillas y mezclas de alimento para loros, nidos de mimbre, vitaminas aviares y areneros.""";;
"179,Cat Supplies,Artículos para Gatos,""Envío de productos para gatos: alimento seco y húmedo para felinos, arena absorbente y aglomerante, cajas sanitarias y tapas de privacidad, rascadores de sisal y cartón, camas y cunas de peluche, juguetes de ratón y pluma, arneses y correas para gato, transportadoras y suplementos para pelaje.""";;
"180,Dog Supplies,Artículos para Perros,""Envío de artículos para perros: alimento balanceado seco y húmedo por razas y tamaños, correas de cuero y nylon, arneses y collares antipulgas, camas ortopédicas, jaulas y kennel de viaje, juguetes masticables de caucho, snacks y premios, cepillos de pelo, cortaúñas caninos y ropa para perros.""";;
"181,Fish & Aquatic Pets,Peces y Mascotas Acuáticas,""Envío de suministros para peces y mascotas acuáticas: acuarios de vidrio y acrílico en distintos litros, filtros internos y externos canister, bombas de oxigenación, calentadores de agua termostáticos, sustratos de grava y arena, plantas acuáticas artificiales, alimento en escamas y pellets y kits de prueba de agua.""";;
"182,Horse Supplies,Artículos para Caballos,""Envío de equipos y accesorios para caballos: monturas de cuero de doma y vaquera, bridas y cabezadas, cabrestos, alforjas, mantas para caballo, polo wraps, protectores de patas, casquetes de equitación, botas de montar y suplementos alimenticios equinos.""";;
"183,Reptiles & Amphibian Supplies,Artículos para Reptiles y Anfibios,""Envío de artículos para reptiles y anfibios: terrarios de vidrio con tapa ventilada, lámparas UVB y de calor, termostatos de reptiles, sustratos de corteza, turba y coco, troncos y refugios decorativos, comederos de pinzas, vitaminas y calcio en polvo, y nebulizadores para terrario húmedo.""";;
"184,Small Animal Supplies,Artículos para Animales Pequeños,""Envío de suministros para pequeños animales: jaulas y recintos para conejos, cobayas y hamsters";" ruedas de ejercicio silenciosas, bebederos de bola y comederos de tolva, substrato de virutas de madera sin cedro, bolas de heno, juguetes y tubos de exploración, camitas de algodón y vitaminas para roedores.""";
"185,Smart Home: New Smart Devices,Hogar Inteligente: Nuevos Dispositivos,""Envío de nuevos dispositivos inteligentes para el hogar: gadgets IoT de última generación, paneles de control centralizado, detectores inteligentes de humo y monóxido, sensores de movimiento y apertura de puertas y ventanas conectados a app y nuevos dispositivos del ecosistema Alexa, Google Home y Apple HomeKit.""";;
"186,Smart Home: Voice Assistants and Hubs,Hogar Inteligente: Asistentes de Voz y Hubs,""Envío de asistentes de voz y hubs inteligentes: bocinas Echo Dot, Echo y Echo Show de Amazon, Google Home Mini y Nest Hub, Apple HomePod mini, controladores centrales Zigbee y Z-Wave y bridges para integración de distintos ecosistemas.""";;
"187,Smart Home: Smart Locks and Entry,Hogar Inteligente: Cerraduras y Control de Acceso,""Envío de cerraduras y sistemas de acceso inteligentes: cerraduras digitales con huella dactilar, código PIN y Bluetooth";" porteros automáticos con video (video doorbell), lectores de tarjeta RFID, timbres inteligentes, sistemas de intercomunicación IP y kits de control de acceso para empresas y hogares.""";
"188,Smart Home: Home Entertainment,Hogar Inteligente: Entretenimiento en Casa,""Envío de equipos de entretenimiento para hogar inteligente: smart TVs con control por voz, barras de sonido compatibles con Alexa y Google, reproductores de streaming como Fire TV Stick y Chromecast, sistemas de audio multiroom y mandos universales programables.""";;
"189,Smart Home: WiFi and Networking,Hogar Inteligente: WiFi y Redes,""Envío de equipos de red para hogar inteligente: sistemas de malla Wi-Fi (mesh) como Eero, Google Nest WiFi y TP-Link Deco";" routers Wi-Fi 6 y 6E, extenders de señal, PLCs (powerline), puntos de acceso para exteriores y switches para red doméstica.""";
"190,Smart Home: Security Cameras and Systems,Hogar Inteligente: Cámaras y Sistemas de Seguridad,""Envío de cámaras y sistemas de seguridad inteligentes: cámaras IP de interior y exterior con visión nocturna y detección de movimiento, cámaras de batería inalámbricas, videoporteros, sistemas NVR con disco duro, cámaras PTZ motorizadas y kits de seguridad completos con app móvil.""";;
"191,Smart Home: Lighting,Hogar Inteligente: Iluminación,""Envío de iluminación inteligente: focos LED inteligentes compatibles con Alexa y Google (Philips Hue, LIFX, Sengled), tiras LED RGB Wi-Fi, interruptores inteligentes, paneles de luz inteligente y controladores de luz por voz y app.""";;
"192,Smart Home: Plugs and Outlets,Hogar Inteligente: Enchufes y Contactos,""Envío de enchufes y contactos inteligentes: enchufes Wi-Fi con monitoreo de consumo energético, regletas inteligentes con control individual por app, temporizadores programables, adaptadores smart de tipo europeo y americano y enchufes con puerto USB integrado.""";;
"193,Smart Home: Vacuums and Mops,Hogar Inteligente: Aspiradoras y Mopas Robóticas,""Envío de robots de limpieza inteligentes: aspiradoras robot con mapeo láser LiDAR, mopas robotizadas con depósito de agua, combos aspiradora-fregadora, bases de vaciado automático y accesorios y repuestos para robots Roomba, Roborock y Ecovacs.""";;
"194,Smart Home Thermostats - Compatibility Checker,Hogar Inteligente: Termostatos Inteligentes,""Envío de termostatos inteligentes y verificación de compatibilidad: termostatos Nest Learning, Ecobee y Honeywell Home con control por voz y app, termostatos programables digitales, sensores de habitación adicionales y guías de instalación.""";;
"195,Smart Home: Lawn and Garden,Hogar Inteligente: Jardín y Exteriores,""Envío de soluciones inteligentes para jardín: sistemas de riego inteligente por zonas con app y sensor de lluvia, cortadoras de césped robóticas, aspersores conectados, controladores de jardín Rachio y RainBird y sensores de humedad de suelo.""";;
"196,Smart Home: Other Solutions,Hogar Inteligente: Otras Soluciones,""Envío de otras soluciones inteligentes para el hogar: monitores de calidad del aire interior, sensores de agua y fugas, estaciones meteorológicas inteligentes, dispensadores automáticos de comida para mascotas y dispensadores de jabón sin contacto.""";;
"197,Smart Home - Heating & Cooling,Hogar Inteligente: Calefacción y Enfriamiento,""Envío de sistemas inteligentes de calefacción y enfriamiento: termostatos inteligentes con geolocalización, aires acondicionados portátiles con control Wi-Fi, calefactores inteligentes con programación, ventiladores de techo con control por app y kits de control de VRF inteligente.""";;
"198,Sports & Fitness,Deportes y Acondicionamiento Físico,""Envío de equipo deportivo y de fitness: mancuernas, barras y discos de pesas, kettlebells, bandas elásticas de resistencia, colchonetas de yoga y pilates, bicicletas estáticas y elípticas para casa, cintas de correr, máquinas de remo, cuerdas de saltar, guantes de box y equipos de entrenamiento funcional.""";;
"199,Outdoor Recreation,Recreación al Aire Libre,""Envío de equipo para actividades al aire libre: tiendas de campaña y sleeping bags, sillas y mesas plegables de camping, linternas y lámparas de gas, cocinas portátiles de camping, kayaks y tablas de paddle surf (SUP), mochilas de hidratación, brújulas y mapas topográficos, binoculares y equipos de escalada.""";;
"200,Sports & Outdoors,Deportes y Actividades al Aire Libre,""Envío de artículos deportivos y para exteriores en general: ropa técnica de alto rendimiento, calzado deportivo, equipos para múltiples deportes, protecciones, pelotas, raquetas, palos de golf, esquíes y artículos de recreación al aire libre.""";;
"201,Home Appliances,Electrodomésticos,""Envío de electrodomésticos para el hogar: refrigeradores de una y dos puertas, lavadoras de carga frontal y superior, secadoras de ropa, lavavajillas, microondas, hornos de convección, cocinas de gas y eléctricas, campanas de cocina y pequeños electrodomésticos.""";;
"203,Pumps & Plumbing Equipment,Bombas y Equipos de Plomería,""Envío de bombas y equipo de plomería: bombas centrífugas de agua para cisterna, bombas sumergibles, bombas dosificadoras, bombas booster de presión, medidores de agua, válvulas de bola y de mariposa, tuberías y conexiones de PVC y cobre, llaves de paso y flotadores de cisterna.""";;
"204,""Paint, Wall Treatments & Supplies"",""Pinturas, Tratamientos de Pared e Insumos"",""Envío de pinturas y tratamientos para paredes: pintura de vinilo acrílica para interior y exterior en cubeta y galón, pintura anticorrosivo, esmalte sintético, sellador para paredes, yeso y masilla corrida, papeles tapiz, lijas de pared, rodillos y brochas de pintar y cinta de enmascarar.""";;
"205,Safety & Security,Seguridad y Protección,""Envío de productos de seguridad: alarmas para hogar y negocio, detectores de humo y monóxido, cajas fuertes digitales, extintores de polvo ABC, linternas de emergencia, candados de alta seguridad, seguros adicionales para puertas y ventanas y botiquines de emergencia.""";;
"206,Light Bulbs,Focos y Bombillas,""Envío de focos y bombillas: bombillas LED de distintas potencias y temperaturas de color, focos halógenos de repuesto, tubos fluorescentes T8 y T5, focos inteligentes regulables, reflectores LED PAR y GU10 y bombillas filamento Edison decorativas.""";;
"207,Power Tools & Hand Tools,Herramientas Eléctricas y Manuales,""Envío de herramientas eléctricas y manuales: taladros percutores y atornilladores a batería, sierras circulares y de calar, lijadoras orbitales, amoladoras angulares, clavadoras neumáticas, llaves inglesas, alicates, destornilladores, sets de llaves de copa, niveles láser y maletines de herramientas completos.""";;
"208,Kitchen & Bath Fixtures,Grifería y Accesorios de Cocina y Baño,""Envío de grifería y accesorios para cocina y baño: grifo monomando de cocina y lavabo, ducha de lluvia y de mano, cabinas de ducha de vidrio templado, fregaderos de acero inoxidable, lavabos de cerámica sobre encimera, inodoros de doble descarga y accesorios de baño de diseño.""";;
"209,Lighting & Ceiling Fans,Luminarias y Ventiladores de Techo,""Envío de luminarias y ventiladores de techo: plafones de LED empotrables, lámparas colgantes tipo industrial y escandinavo, arañas de cristal y metal, apliques de pared, ventiladores de techo con lámpara y control remoto, ventiladores de pie y de torre y tiras LED decorativas.""";;
"210,Electrical Equipment,Equipos Eléctricos,""Envío de equipo eléctrico: cables y conductores eléctricos de distintos calibres, interruptores termomagnéticos, contactores, relés de protección, tableros eléctricos con barras, canaletas y ductos plásticos, enchufes e interruptores de pared, transformadores de voltaje y UPS para equipos.""";;
"211,Hardware,Ferretería y Herrajes,""Envío de ferretería general: tornillos, tuercas y arandelas, bisagras de piano y de puerta, pasadores y cerraduras de puerta, pernos de expansión para concreto, barras roscadas, perchas y colgadores para cuadros, ganchos de pared y juegos de herrajes para muebles.""";;
"212,Building Supplies,Materiales de Construcción,""Envío de materiales de construcción: cemento Portland en bolsa, arena y grava, tablaroca y perfilería de acero, madera de pino y OSB, impermeabilizante en cubeta, malla electrosoldada, bloque de concreto, cerámica y azulejo para piso y pared y pegamento para cerámica.""";;
"213,Measuring & Layout,Herramientas de Medición y Trazado,""Envío de herramientas de medición y trazado: cintas métricas de acero de 5 y 8 metros, niveles de burbuja de aluminio, niveles láser autonivelantes de línea cruzada, escuadras, plomadas, metro de carpintero, calibradores digitales y GPS topográficos de mano.""";;
"214,Welding & Soldering,Soldadura,""Envío de equipo de soldadura: soldadoras MIG/MAG, TIG y por arco eléctrico (SMAW)";" electrodos de acero dulce y inoxidable, alambre de soldadura, antorchas y boquillas de repuesto, máscaras automáticas de soldador, guantes de cuero largos, estaciones de soldadura eléctrica y estaño para electrónica.""";
"215,Tools & Home Improvement,Herramientas y Mejoras del Hogar,""Envío de herramientas y materiales para mejoras del hogar: taladros, sierras, pinturas, herrajes, accesorios de fontanería, cerraduras, artículos de jardinería, escaleras de aluminio y kits de reparación y mantenimiento del hogar.""";;
"216,Kids' Party Supplies,Suministros para Fiestas Infantiles,""Envío de suministros para fiestas infantiles: globos de cumpleaños con personajes animados, manteles temáticos, vasos y platos de cartón con diseño infantil, piñatas, bolsas de sorpresa, conos de papel para golosinas, coronas de cumpleaños, banners personalizados y cohetes y matracas para niños.""";;
"217,Toy Figures & Playsets,Figuras de Juguete y Sets de Juego,""Envío de figuras y playsets: figuras de acción de superhéroes, dinosaurios, soldados y animales a escala, sets de juego temáticos con figuras y escenarios, figuras coleccionables de anime y videojuegos, miniaturas de Warhammer y kits de pintura para figuras.""";;
"218,Novelty Toys & Amusements,Juguetes de Novedad y Broma,""Envío de juguetes de novedad y broma: juguetes de chiste y broma inocente, artículos de magia para niños, yoyos, trompos y diablos, spinners y fidgets, kits de ilusionismo, juguetes de cuerda y de fricción de colores y artículos de diversión para toda la familia.""";;
"219,Arts & Crafts Supplies,Materiales de Arte y Manualidades,""Envío de materiales de arte y manualidades para niños: sets de pintura con acuarelas y pinceles, plastilina y arcilla de colores, kits de mosaico y decoupage, pegamentos en barra y líquido, papeles de colores, tijeras con punta redondeada, sellos de goma y kits de manualidades completos.""";;
"220,Building Toys,Juguetes de Construcción,""Envío de juguetes de construcción: sets de bloques LEGO y compatibles, juegos de bloques magnéticos tipo Magnatiles, kits de construcción de madera, sets de engranajes y mecanismos, juguetes de construcción en foam gigante y juegos de arquitectura infantil.""";;
"221,Dolls & Accessories,Muñecas y Accesorios,""Envío de muñecas y accesorios: muñecas Barbie y similares con sets de ropa y accesorios, muñecas de tela artesanales, muñecos de bebé con cuerpo de tela, casas de muñecas de madera, carriolas de muñeca en miniatura, sets de maquillaje y peinado para muñeca.""";;
"222,Kids' Electronics,Electrónica para Niños,""Envío de electrónica infantil: tablets para niños con control parental y funda resistente, cámaras digitales para niños a prueba de golpes, reproductores de música infantil, robots educativos programables, kits de electrónica básica, relojes de aprendizaje y intercomunicadores de juguete.""";;
"223,Games & Accessories,Juegos y Accesorios,""Envío de juegos de mesa y accesorios: juegos de estrategia, familiares y de cartas como Catan, UNO, Monopoly y Exploding Kittens";" puzles de más de 1000 piezas, juegos de rol RPG, expansiones y accesorios, fichas de casino, dados de colores y organizadores de juegos.""";
"224,Learning & Education Toys,Juguetes Educativos y Didácticos,""Envío de juguetes educativos y didácticos: kits de ciencias con experimentos seguros, ábacos, rompecabezas de letras y números, globos terráqueos interactivos, juegos de memoria y lógica, sets de aprendizaje de idiomas, juguetes Montessori de madera y libros interactivos con sonido.""";;
"225,Kids' Dress Up & Pretend Play,Disfraces y Juego Simbólico Infantil,""Envío de disfraces y juguetes de juego simbólico: disfraces de superhéroe, princesa, hada y animales";" sets de cocina de juguete con vajilla, kits de médico y veterinario de juguete, cajas registradoras de juguete, herramientas de juguete, disfraces profesionales y accesorios de juego de roles.""";
"226,Puppets & Puppet Theaters,""Títeres, Marionetas y Teatros"",""Envío de marionetas y teatros de títeres: títeres de dedo, de mano y de varilla, marionetas de hilo de personajes de cuentos, teatros de madera plegables, telón de fondo y accesorios de escenografía para teatro infantil.""";;
"227,Puzzles,Rompecabezas y Puzzles,""Envío de rompecabezas: puzzles de 100 a 5000 piezas para adultos y niños, rompecabezas 3D de edificios y vehículos, puzzles de piso de grandes piezas para bebés, rompecabezas magnéticos de viaje y puzzles de madera artesanales.""";;
"228,Sports & Outdoor Play Toys,Juguetes Deportivos y de Exterior,""Envío de juguetes deportivos al aire libre: pelotas de fútbol, básquetbol y voleibol infantiles, porterías y canastas de juguete, bates y guantes de béisbol para niños, sets de tenis y bádminton, cometas, parachutes cooperativos, juegos de agua inflables y juegos de lanzamiento.""";;
"229,Stuffed Animals & Plush Toys,Peluches y Animales de Felpa,""Envío de peluches y animales de felpa: osos de peluche de distintos tamaños, animales de felpa con sonido, unicornios y dinosaurios de peluche gigante, almohadas en forma de animales, kits de costura de peluche para hacer en casa y colecciones de personajes de series y películas.""";;
"230,Baby & Toddler Toys,Juguetes para Bebés y Niños Pequeños,""Envío de juguetes para bebés y pequeños: mordedores de silicona y caucho, sonajeros con distintas texturas, gimnasios de actividades con espejo y colgantes, cubos de actividades con formas, sets de encaje de formas y colores, pelotas de tela suave y primeros libros de tela lavables.""";;
"231,""Tricycles, Scooters & Wagons"",""Triciclos, Patinetes y Vagones Infantiles"",""Envío de triciclos, patinetes y vagones para niños: triciclos de metal con empujador para bebés, scooters de dos y tres ruedas con freno trasero, patines de cuatro ruedas para niños, vagones y carretas jalables de metal, carretillas de jardín de juguete y balance bikes sin pedales.""";;
"232,Finger Toys,Juguetes para Dedos y Manos,""Envío de juguetes para manos y dedos: fidget spinners y cubos antiestres, fidget rings y poppers de silicona, juguetes de pellizcado sensorial, conjuntos de mini figuras y juguetes de escritorio para adultos y niños.""";;
"233,Toy Vehicle Playsets,Sets de Pistas y Vehículos de Juguete,""Envío de sets de vehículos de juguete: pistas de coches con curvas y loopings, garajes de varios niveles, sets de ciudad con carreteras y vehículos, pistas de madera tipo Brio y vehículos de construcción en miniatura.""";;
"234,Kids' Play Trains & Trams,Trenes y Tranvías de Juguete,""Envío de trenes de juguete: sets de tren eléctrico con locomotora, vagones y vías circulares, trenes de madera tipo Thomas encajables, tranvías a fricción, sets de ferrocarril temático y accesorios como estaciones, puentes y túneles.""";;
"235,Kids' Play Trucks,Camiones de Juguete,""Envío de camiones de juguete: camiones de volteo y hormigonera de plástico y metal a escala, camiones de bomberos con escalera y luces, camiones de basura que recogen objetos pequeños, sets de construcción con volqueta y excavadora a escala.""";;
"236,Kids' Play Cars & Race Cars,Autos y Coches de Carreras de Juguete,""Envío de coches y autos de carreras de juguete: autos de fricción y a control remoto, sets de pista de carreras eléctrica tipo Scalextric, coches de Fórmula 1 en miniatura, autos de madera empujables para niños pequeños y kits de autos de madera para armar y pintar.""";;
"237,Kids' Play Boats,Barcos y Embarcaciones de Juguete,""Envío de barcos y embarcaciones de juguete: veleros y yates de plástico para la bañera, lanchas a control remoto para piscina, submarinos de juguete, sets náuticos con figuras y accesorios y kayaks inflables en miniatura.""";;
"238,Kids' Play Buses,Autobuses de Juguete,""Envío de autobuses de juguete: bus escolar amarillo de juguete con figura de conductor, autobuses de dos pisos tipo London Bus a escala, camiones de pasajeros a fricción y sets de ciudad con parada de autobús.""";;
"239,Kids' Play Tractors,Tractores de Juguete,""Envío de tractores de juguete: tractores de pedales de metal para niños pequeños, tractores con remolque a escala 1:16, tractores de fricción con implementos agrícolas, tractores a control remoto y sets de granja con tractor, animales y accesorios.""";;
"240,""Slot Cars, Race Tracks & Accessories"",""Slot Cars, Pistas de Carreras y Accesorios"",""Envío de slot cars y accesorios: circuitos de carreras eléctricos tipo Scalextric y Carrera con coches incluidos, pistas de expansión y curvas adicionales, coches de slot de distintas marcas, transformadores, controladores de velocidad y sets de mantenimiento para slot cars.""";;
"241,""Sony PSP Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios Sony PSP"",""Envío de artículos para Sony PSP: consolas PSP 1000, 2000 y 3000 y PSP Go";" cartuchos de juego UMD, memorias Memory Stick Pro Duo, fundas protectoras, baterías de repuesto de alta capacidad, cargadores y cables USB.""";
"242,""Nintendo DS Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios Nintendo DS"",""Envío de artículos para Nintendo DS: consolas DS, DS Lite, DSi y DSi XL";" cartuchos de juego originales, fundas de protección, cargadores y cables, pantallas de repuesto y accesorios varios.""";
"243,""PlayStation 3 Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios PlayStation 3"",""Envío de artículos para PlayStation 3: consolas PS3 Slim y Super Slim, mandos DualShock 3, juegos en formato Blu-ray, cables HDMI, discos duros de repuesto, lentes de limpieza y fundas para consola.""";;
"244,""Wii Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios Nintendo Wii"",""Envío de artículos para Nintendo Wii: consolas Wii y Wii Mini, mandos Wiimote y Nunchuk, sensores de movimiento, juegos en DVD, tablas de balance Wii Balance Board, fundas de silicona y kits de limpieza.""";;
"245,""Xbox 360 Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios Xbox 360"",""Envío de artículos para Xbox 360: consolas Xbox 360 Slim y E, mandos inalámbricos, juegos en DVD, kits de Play and Charge, discos duros de expansión, headsets y kits de streaming.""";;
"248,Mac Games & Accessories,Juegos y Accesorios para Mac,""Envío de juegos y accesorios para Mac: juegos en caja para macOS, ratones Magic Mouse y teclados Magic Keyboard, controladores de juego compatibles con Mac, soportes y periféricos de juego para Mac.""";;
"249,""Nintendo 3DS & 2DS Consoles, Games & Accessories"",""Juegos, Consolas y Accesorios Nintendo 3DS y 2DS"",""Envío de artículos para Nintendo 3DS y 2DS: consolas 3DS, 3DS XL, 2DS, New 3DS y New 2DS XL";" juegos en cartucho, tarjetas microSD, fundas rígidas y de silicona, estilos y accesorios de personalización.""";
"250,Legacy Systems,Consolas y Sistemas Retro,""Envío de consolas retro y sistemas de videojuegos clásicos: consolas SNES, NES, Sega Genesis, Atari 2600, Game Boy original, Color y Advance";" cartuchos originales, mandos de época, cables de video compuesto y scart, y convertidores para televisores modernos.""";
"251,""PlayStation Vita Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios PlayStation Vita"",""Envío de artículos para PlayStation Vita: consolas PS Vita 1000 y 2000, tarjetas de juego propietarias, tarjetas de memoria PS Vita, fundas y protectores de pantalla, cargadores y cables y accesorios de personalización.""";;
"252,""Wii U Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios Wii U"",""Envío de artículos para Wii U: consolas Wii U con GamePad, juegos en disco para Wii U, mandos Pro Controller, cables HDMI, memorias USB de expansión y fundas protectoras.""";;
"253,""PlayStation 4 Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios PlayStation 4"",""Envío de artículos para PlayStation 4: consolas PS4 Slim y Pro, mandos DualShock 4 en distintos colores, juegos en Blu-ray, auriculares gaming, soportes de carga para mandos, cables HDMI y discos duros de 2.5 pulgadas de expansión.""";;
"254,""Xbox One Games, Consoles & Accessories"",""Juegos, Consolas y Accesorios Xbox One"",""Envío de artículos para Xbox One: consolas Xbox One S y X, mandos inalámbricos, juegos en disco, volantes de simulación, headsets, baterías recargables y discos duros externos de expansión.""";;
"255,Video Games,Videojuegos,""Envío de videojuegos en general para distintas plataformas: juegos de acción, aventura, deportes, carreras y RPG en formato físico y tarjetas de descarga digital para múltiples consolas y PC.""";;
"256,Online Video Game Services,Servicios de Videojuegos en Línea,""Envío de tarjetas y servicios digitales para videojuegos: tarjetas de suscripción PlayStation Plus, Xbox Game Pass, Nintendo Switch Online";" tarjetas prepago PSN, Microsoft Store y Nintendo eShop y códigos DLC para expandir juegos.""";
"259,Virtual Reality Hardware & Accessories,Hardware y Accesorios de Realidad Virtual,""Envío de hardware de realidad virtual: visores VR como Meta Quest, PlayStation VR y Valve Index";" controles de movimiento, correas y soportes ergonómicos, protectores faciales de silicona, cables de extensión para VR y estaciones de carga para mandos.""";
"260,""Nintendo Switch Consoles, Games & Accessories"",""Juegos, Consolas y Accesorios Nintendo Switch"",""Envío de artículos para Nintendo Switch: consolas Switch estándar, Switch Lite y Switch OLED";" Joy-Con de distintos colores, Pro Controller, dock de carga, juegos en cartucho, tarjetas microSD, fundas y estuches de viaje y accesorios de juego.""";
"261,""PlayStation 5 Consoles, Games & Accessories"",""Juegos, Consolas y Accesorios PlayStation 5"",""Envío de artículos para PlayStation 5: consolas PS5 estándar y Digital Edition, mandos DualSense en distintos colores, auriculares Pulse 3D, unidades de almacenamiento SSD M.2 compatibles, juegos en Blu-ray 4K, soportes para consola y estaciones de carga.""";;
"262,""Xbox Series X & S Consoles, Games & Accessories"",""Juegos, Consolas y Accesorios Xbox Series X y S"",""Envío de artículos para Xbox Series X y S: consolas Xbox Series X y Series S, mandos inalámbricos de nueva generación, expansiones de almacenamiento Seagate, auriculares Xbox, juegos en disco y suscripciones Xbox Game Pass Ultimate.""";;
"263,PC Games & Accessories,Juegos y Accesorios para PC,""Envío de juegos y accesorios para PC: juegos en caja para Windows, ratones gaming con DPI ajustable, teclados mecánicos para gaming, auriculares con micrófono para PC, volantes y pedales de simulación, joysticks para simulador de vuelo y controladores gamepad para PC.""";;
"264,Baby Girls' Clothing & Shoes,Ropa y Calzado para Bebés Niñas,""Envío de ropa y calzado para bebés niñas: bodies de algodón con flores y lazo, vestiditos de algodón para bebé, conjuntos de pantalón y camiseta, gorros de punto, calcetines con aplicaciones y zapatitos de charol y tela.""";;
"265,Boys' School Uniforms,Uniformes Escolares para Niños,""Envío de uniformes escolares para niños: pantalones grises y azul marino, camisas blancas de manga corta y larga, chaquetas escolares, corbatas y corbatines, cinturones y calcetines y zapatos de cuero negro escolar.""";;
"270,Toys & Games,Juguetes y Juegos,""Envío de juguetes y juegos en general para niños de todas las edades: figuras, muñecas, construcción, juegos de mesa, juguetes electrónicos, juguetes de exterior y materiales de manualidades infantiles.""";;
